iter	MultiClassOneVsAll
6221	0.0851242144
6222	0.08512186722
6223	0.08512074136
6224	0.08511854073
6225	0.08511682752
6226	0.08511415157
6227	0.08511245545
6228	0.08511048756
6229	0.08510855328
6230	0.08510708532
6231	0.08510494769
6232	0.08510239691
6233	0.08510171818
6234	0.08509969935
6235	0.08509799116
6236	0.085095793
6237	0.08509481521
6238	0.08509263493
6239	0.08508974997
6240	0.08508725451
6241	0.0850861267
6242	0.08508401582
6243	0.08508183399
6244	0.08508069145
6245	0.08507832377
6246	0.08507685879
6247	0.08507394845
6248	0.085071519
6249	0.08507045024
6250	0.08506938709
6251	0.08506809085
6252	0.08506632141
6253	0.0850647144
6254	0.08506192463
6255	0.08505945104
6256	0.08505808219
6257	0.08505636158
6258	0.08505422582
6259	0.08505151857
6260	0.08504859091
6261	0.08504632817
6262	0.08504527729
6263	0.08504323195
6264	0.08504121131
6265	0.08503849656
6266	0.08503784175
6267	0.08503507452
6268	0.08503245408
6269	0.0850307154
6270	0.08502929155
6271	0.08502683703
6272	0.0850243074
6273	0.08502254838
6274	0.08502118245
6275	0.08501923342
6276	0.08501810489
6277	0.08501710554
6278	0.08501432256
6279	0.08501301033
6280	0.0850103762
6281	0.08500892512
6282	0.08500673606
6283	0.08500424905
6284	0.08500203323
6285	0.0849997362
6286	0.08499832025
6287	0.08499701671
6288	0.08499457828
6289	0.08499288621
6290	0.08499042117
6291	0.08498872208
6292	0.08498697078
6293	0.08498511195
6294	0.0849831454
6295	0.08498131571
6296	0.08497900337
6297	0.08497745017
6298	0.08497576813
6299	0.08497366857
6300	0.08497253381
6301	0.08497005098
6302	0.0849675635
6303	0.08496585439
6304	0.08496401779
6305	0.08496175039
6306	0.08496001489
6307	0.08495788262
6308	0.08495679534
6309	0.08495592758
6310	0.08495391606
6311	0.08495271299
6312	0.0849505813
6313	0.0849482472
6314	0.08494531984
6315	0.08494308546
6316	0.08494185572
6317	0.08494114758
6318	0.08493944972
6319	0.08493774867
6320	0.08493598771
6321	0.0849330417
6322	0.08493096135
6323	0.0849294105
6324	0.08492822776
6325	0.08492674786
6326	0.08492452472
6327	0.08492328773
6328	0.08492168619
6329	0.0849192856
6330	0.0849159817
6331	0.08491466303
6332	0.08491212509
6333	0.08490962928
6334	0.08490725374
6335	0.08490562179
6336	0.08490407076
6337	0.08490302497
6338	0.08490123886
6339	0.08489899069
6340	0.08489698995
6341	0.08489508382
6342	0.08489367578
6343	0.08489222536
6344	0.08489066536
6345	0.08488941847
6346	0.08488748533
6347	0.08488571903
6348	0.08488412703
6349	0.08488120702
6350	0.08487990226
6351	0.08487868075
6352	0.08487701948
6353	0.08487492701
6354	0.08487244381
6355	0.08487158451
6356	0.08486991665
6357	0.08486854438
6358	0.08486578849
6359	0.08486403922
6360	0.08486308853
6361	0.0848623934
6362	0.08486063199
6363	0.08485808098
6364	0.08485638484
6365	0.08485567588
6366	0.08485325326
6367	0.084850668
6368	0.08484923062
6369	0.08484639285
6370	0.0848450739
6371	0.08484311373
6372	0.08484090713
6373	0.08483884283
6374	0.084837065
6375	0.08483461731
6376	0.08483346745
6377	0.08483289129
6378	0.08483152993
6379	0.08483013894
6380	0.08482822176
6381	0.08482697191
6382	0.08482455593
6383	0.08482209764
6384	0.08482030885
6385	0.0848188995
6386	0.08481637864
6387	0.08481468438
6388	0.08481250104
6389	0.08481164784
6390	0.08481076307
6391	0.08480853086
6392	0.08480693801
6393	0.08480533941
6394	0.08480275833
6395	0.08480202325
6396	0.08480038748
6397	0.08479805167
6398	0.08479545142
6399	0.08479464972
6400	0.08479332758
6401	0.08479099836
6402	0.08478950377
6403	0.08478824459
6404	0.08478505272
6405	0.08478332653
6406	0.08478201931
6407	0.08478027422
6408	0.08477845768
6409	0.08477636528
6410	0.08477534453
6411	0.08477291457
6412	0.08477090665
6413	0.08476815321
6414	0.08476624978
6415	0.08476393441
6416	0.08476208827
6417	0.08475927909
6418	0.08475637989
6419	0.08475364665
6420	0.08475224477
6421	0.0847505871
6422	0.0847492079
6423	0.08474775825
6424	0.08474513591
6425	0.08474235879
6426	0.08473987595
6427	0.08473880064
6428	0.08473678284
6429	0.08473401046
6430	0.08473265686
6431	0.08473054588
6432	0.08472830641
6433	0.0847266029
6434	0.08472470697
6435	0.08472358414
6436	0.0847221945
6437	0.08471959167
6438	0.08471880707
6439	0.08471711295
6440	0.0847146836
6441	0.08471258221
6442	0.08471043705
6443	0.08470872697
6444	0.08470665319
6445	0.08470503521
6446	0.08470365282
6447	0.08470257501
6448	0.08470038673
6449	0.08469822747
6450	0.08469674086
6451	0.08469562079
6452	0.08469378221
6453	0.08469232591
6454	0.08469116806
6455	0.08468987495
6456	0.08468742547
6457	0.08468475859
6458	0.08468300134
6459	0.08468096493
6460	0.08468038221
6461	0.084678427
6462	0.08467665971
6463	0.08467381801
6464	0.084671518
6465	0.08466942438
6466	0.08466875504
6467	0.08466625889
6468	0.08466539028
6469	0.08466277997
6470	0.08466090175
6471	0.08465803008
6472	0.08465517169
6473	0.08465318872
6474	0.08465100017
6475	0.08464905301
6476	0.08464600159
6477	0.08464299609
6478	0.08464084863
6479	0.08463892224
6480	0.08463733104
6481	0.08463411927
6482	0.08463340916
6483	0.08463136353
6484	0.08463058544
6485	0.08462933391
6486	0.08462670435
6487	0.08462509411
6488	0.08462358575
6489	0.0846216234
6490	0.0846197342
6491	0.08461891854
6492	0.08461660154
6493	0.08461506546
6494	0.08461426237
6495	0.08461218532
6496	0.08460982909
6497	0.08460821071
6498	0.08460639105
6499	0.08460566439
6500	0.08460432115
6501	0.08460277759
6502	0.08460064816
6503	0.08459807714
6504	0.08459587269
6505	0.08459325146
6506	0.08459241549
6507	0.08459000958
6508	0.0845885958
6509	0.08458708789
6510	0.08458596712
6511	0.08458364627
6512	0.08458183212
6513	0.08458007249
6514	0.08457776865
6515	0.08457603489
6516	0.08457439755
6517	0.08457348467
6518	0.08457249273
6519	0.0845711616
6520	0.08456964708
6521	0.08456801857
6522	0.08456585514
6523	0.0845644007
6524	0.08456256005
6525	0.08456067354
6526	0.08455873207
6527	0.08455723836
6528	0.08455492977
6529	0.08455399022
6530	0.08455329045
6531	0.08455077682
6532	0.0845487955
6533	0.08454669167
6534	0.08454510742
6535	0.08454359817
6536	0.08454242512
6537	0.08454073911
6538	0.08453922033
6539	0.08453753865
6540	0.08453648998
6541	0.08453476729
6542	0.08453275709
6543	0.08453156687
6544	0.08452954128
6545	0.08452784512
6546	0.08452673916
6547	0.08452528871
6548	0.08452283099
6549	0.08452122834
6550	0.08452008533
6551	0.0845189345
6552	0.08451691985
6553	0.08451530054
6554	0.08451369594
6555	0.08451184053
6556	0.08450993713
6557	0.08450858503
6558	0.08450711724
6559	0.0845056326
6560	0.08450434971
6561	0.08450277601
6562	0.08450156473
6563	0.0845009248
6564	0.08449908293
6565	0.08449667212
6566	0.08449477752
6567	0.08449332177
6568	0.08449212659
6569	0.08449061396
6570	0.08448983911
6571	0.0844878053
6572	0.08448598391
6573	0.08448532562
6574	0.0844830121
6575	0.08448091685
6576	0.08447956783
6577	0.08447844278
6578	0.0844762328
6579	0.08447503982
6580	0.08447208406
6581	0.08447067419
6582	0.08446979635
6583	0.08446909095
6584	0.08446682291
6585	0.08446410479
6586	0.08446310209
6587	0.08446112164
6588	0.08445956884
6589	0.08445841641
6590	0.08445699463
6591	0.08445604109
6592	0.0844531301
6593	0.08445066807
6594	0.08444833275
6595	0.08444608147
6596	0.08444381575
6597	0.08444235616
6598	0.08444108149
6599	0.084438278
6600	0.08443606109
6601	0.08443401431
6602	0.0844315268
6603	0.08442890927
6604	0.08442705342
6605	0.0844260003
6606	0.0844243836
6607	0.08442256783
6608	0.08442018562
6609	0.08441913629
6610	0.08441735587
6611	0.08441568146
6612	0.08441417103
6613	0.08441243326
6614	0.08441121695
6615	0.08440945473
6616	0.08440729006
6617	0.08440508732
6618	0.08440394513
6619	0.08440288424
6620	0.08440027317
6621	0.08439794732
6622	0.08439623339
6623	0.08439334444
6624	0.08439155628
6625	0.08439070007
6626	0.08438980709
6627	0.0843888654
6628	0.08438784169
6629	0.08438695428
6630	0.08438464667
6631	0.08438405229
6632	0.08438233591
6633	0.08438067092
6634	0.08437950652
6635	0.08437823778
6636	0.08437557993
6637	0.08437390552
6638	0.08437326901
6639	0.08437177608
6640	0.08436935295
6641	0.08436811686
6642	0.0843662739
6643	0.08436370316
6644	0.08436240332
6645	0.08436041687
6646	0.08435842072
6647	0.08435762837
6648	0.08435571622
6649	0.084354728
6650	0.08435289577
6651	0.08435098704
6652	0.08435053859
6653	0.08434865967
6654	0.08434711936
6655	0.08434596814
6656	0.08434384747
6657	0.08434153311
6658	0.08433980269
6659	0.08433877487
6660	0.08433653851
6661	0.08433450502
6662	0.08433213046
6663	0.08432985197
6664	0.08432790345
6665	0.08432614883
6666	0.08432382067
6667	0.08432183944
6668	0.08432091954
6669	0.0843192711
6670	0.08431812006
6671	0.0843172575
6672	0.0843153865
6673	0.08431392192
6674	0.08431264238
6675	0.08431039241
6676	0.08430910425
6677	0.08430699816
6678	0.08430551571
6679	0.08430394683
6680	0.08430266918
6681	0.08430049759
6682	0.08429942986
6683	0.08429796503
6684	0.08429645031
6685	0.08429465566
6686	0.08429335385
6687	0.08429213189
6688	0.08429044824
6689	0.08428930734
6690	0.08428780986
6691	0.08428654755
6692	0.08428544736
6693	0.08428324562
6694	0.08428227016
6695	0.08428080905
6696	0.08427931418
6697	0.08427810007
6698	0.08427602549
6699	0.0842748759
6700	0.08427397822
6701	0.08427342624
6702	0.08427126884
6703	0.08426980797
6704	0.08426829661
6705	0.08426764646
6706	0.08426545284
6707	0.08426418788
6708	0.08426220072
6709	0.08426065389
6710	0.0842588296
6711	0.084257054
6712	0.084256424
6713	0.0842558664
6714	0.08425435716
6715	0.0842526087
6716	0.08425129109
6717	0.08424940595
6718	0.08424760177
6719	0.08424647078
6720	0.08424541814
6721	0.08424436228
6722	0.0842422851
6723	0.08423969946
6724	0.08423752064
6725	0.08423517782
6726	0.08423300983
6727	0.08423157214
6728	0.08422889438
6729	0.08422772479
6730	0.08422520369
6731	0.08422431795
6732	0.08422296233
6733	0.08422106454
6734	0.08421982005
6735	0.08421913097
6736	0.08421768227
6737	0.0842154487
6738	0.08421388327
6739	0.08421264018
6740	0.0842116462
6741	0.08421044656
6742	0.08420947929
6743	0.08420886424
6744	0.08420684788
6745	0.08420480978
6746	0.08420325432
6747	0.0842021363
6748	0.08420093642
6749	0.08420023045
6750	0.08419888766
6751	0.08419812478
6752	0.08419700445
6753	0.08419453439
6754	0.08419356126
6755	0.08419203282
6756	0.08419065865
6757	0.0841894241
6758	0.08418876125
6759	0.08418772812
6760	0.08418471518
6761	0.08418343819
6762	0.08418165248
6763	0.08418025234
6764	0.0841791278
6765	0.08417804052
6766	0.0841772069
6767	0.0841748612
6768	0.08417260092
6769	0.08417124601
6770	0.08416961393
6771	0.08416728697
6772	0.08416528238
6773	0.08416421835
6774	0.08416178957
6775	0.08416035678
6776	0.08415889098
6777	0.08415772571
6778	0.0841565157
6779	0.08415491879
6780	0.08415410407
6781	0.08415320091
6782	0.08415244478
6783	0.08415125508
6784	0.0841498848
6785	0.08414750091
6786	0.08414606404
6787	0.08414479807
6788	0.08414342653
6789	0.08414280581
6790	0.08414060101
6791	0.08413869407
6792	0.08413780326
6793	0.08413643641
6794	0.08413413803
6795	0.08413229224
6796	0.08413105513
6797	0.08412910444
6798	0.08412704588
6799	0.08412600145
6800	0.08412363319
6801	0.08412301292
6802	0.08412211544
6803	0.08412114617
6804	0.08411930756
6805	0.08411703328
6806	0.08411592851
6807	0.08411457734
6808	0.08411220608
6809	0.08411074209
6810	0.08410943448
6811	0.08410828399
6812	0.08410684935
6813	0.08410538959
6814	0.08410389968
6815	0.08410141049
6816	0.08409991924
6817	0.08409837427
6818	0.08409690398
6819	0.08409546159
6820	0.08409445497
6821	0.08409173764
6822	0.08409118113
6823	0.08408972175
6824	0.08408788464
6825	0.08408691394
6826	0.08408625148
6827	0.08408470428
6828	0.08408356402
6829	0.08408208493
6830	0.08408034667
6831	0.08407877643
6832	0.08407687529
6833	0.08407446392
6834	0.08407208397
6835	0.08407101981
6836	0.08406869113
6837	0.08406673923
6838	0.08406584263
6839	0.08406416293
6840	0.08406192895
6841	0.08406056031
6842	0.08405957716
6843	0.08405852058
6844	0.08405687917
6845	0.08405592883
6846	0.08405493581
6847	0.08405360955
6848	0.08405271267
6849	0.08405184453
6850	0.08405027677
6851	0.0840487217
6852	0.08404731875
6853	0.08404520724
6854	0.0840435536
6855	0.08404171053
6856	0.08404027836
6857	0.08403802364
6858	0.0840363105
6859	0.08403552821
6860	0.08403458178
6861	0.08403342679
6862	0.08403142588
6863	0.08403022716
6864	0.08402812998
6865	0.08402712339
6866	0.08402483048
6867	0.08402369627
6868	0.08402271984
6869	0.08402202546
6870	0.08402023807
6871	0.08401864411
6872	0.08401746564
6873	0.08401667368
6874	0.08401473212
6875	0.08401349846
6876	0.08401150312
6877	0.08400962675
6878	0.08400858854
6879	0.0840072782
6880	0.08400513473
6881	0.08400379739
6882	0.08400309663
6883	0.08400251581
6884	0.08400050607
6885	0.08399965073
6886	0.08399852875
6887	0.08399727579
6888	0.08399635729
6889	0.0839941316
6890	0.0839932716
6891	0.08399247174
6892	0.08399147012
6893	0.08399051291
6894	0.08398873025
6895	0.08398713799
6896	0.08398602953
6897	0.08398521604
6898	0.08398392685
6899	0.08398234363
6900	0.08398089791
6901	0.08397927068
6902	0.08397735907
6903	0.08397597139
6904	0.08397377501
6905	0.08397163376
6906	0.08397078431
6907	0.08396917403
6908	0.08396790658
6909	0.08396558316
6910	0.0839647162
6911	0.08396320098
6912	0.08396168961
6913	0.0839600719
6914	0.08395812822
6915	0.0839574498
6916	0.08395583495
6917	0.08395471873
6918	0.0839532248
6919	0.083952079
6920	0.08395003474
6921	0.08394871101
6922	0.08394754843
6923	0.08394636211
6924	0.08394485878
6925	0.08394321829
6926	0.08394117445
6927	0.08394045137
6928	0.08393901813
6929	0.08393634321
6930	0.08393536011
6931	0.08393448533
6932	0.08393266357
6933	0.08393191775
6934	0.08393096838
6935	0.08392999461
6936	0.08392863822
6937	0.08392581493
6938	0.08392488609
6939	0.08392400386
6940	0.0839228973
6941	0.08392163923
6942	0.08391977042
6943	0.08391903834
6944	0.08391759247
6945	0.08391594196
6946	0.08391464674
6947	0.08391366128
6948	0.08391243563
6949	0.0839106515
6950	0.08390859557
6951	0.08390685676
6952	0.08390628496
6953	0.08390450468
6954	0.08390241041
6955	0.08390029776
6956	0.08389945248
6957	0.08389874659
6958	0.08389694746
6959	0.08389570615
6960	0.08389440969
6961	0.08389240409
6962	0.08389127668
6963	0.08388960743
6964	0.08388781053
6965	0.08388679092
6966	0.08388518018
6967	0.08388408984
6968	0.08388294545
6969	0.0838812274
6970	0.08387967211
6971	0.0838787034
6972	0.08387712727
6973	0.08387510067
6974	0.0838742343
6975	0.08387379697
6976	0.08387262832
6977	0.08387204878
6978	0.08387032264
6979	0.08386968397
6980	0.08386757622
6981	0.08386650446
6982	0.08386492431
6983	0.08386349853
6984	0.08386251299
6985	0.083861112
6986	0.08386000058
6987	0.08385823824
6988	0.08385695356
6989	0.08385569802
6990	0.08385491227
6991	0.08385268979
6992	0.08385217053
6993	0.08385128005
6994	0.08384928669
6995	0.08384809387
6996	0.08384743884
6997	0.08384604993
6998	0.08384560606
6999	0.08384327169
7000	0.08384254803
7001	0.08384058652
7002	0.08383965203
7003	0.08383745243
7004	0.08383668446
7005	0.08383460491
7006	0.08383245969
7007	0.08383123394
7008	0.08382922709
7009	0.08382838167
7010	0.08382728098
7011	0.08382610707
7012	0.0838251342
7013	0.08382433611
7014	0.08382204202
7015	0.08382106056
7016	0.08381936789
7017	0.08381797697
7018	0.08381669582
7019	0.08381585103
7020	0.0838146728
7021	0.08381314065
7022	0.0838116247
7023	0.0838097485
7024	0.08380821777
7025	0.08380677416
7026	0.08380535557
7027	0.08380364782
7028	0.08380286992
7029	0.08380154336
7030	0.08380013561
7031	0.08379869437
7032	0.08379706839
7033	0.08379607795
7034	0.08379513963
7035	0.08379444985
7036	0.08379317783
7037	0.08379238046
7038	0.08379075401
7039	0.08378954993
7040	0.08378742326
7041	0.08378655099
7042	0.08378557617
7043	0.08378439648
7044	0.08378323608
7045	0.08378205397
7046	0.08378042573
7047	0.08377960383
7048	0.08377873838
7049	0.08377686446
7050	0.08377543027
7051	0.08377432996
7052	0.08377323657
7053	0.08377166775
7054	0.08376970022
7055	0.08376845628
7056	0.08376748751
7057	0.08376615244
7058	0.0837654226
7059	0.08376503673
7060	0.08376307855
7061	0.08376221105
7062	0.08376034635
7063	0.08375955091
7064	0.08375881504
7065	0.08375746831
7066	0.08375617023
7067	0.0837556409
7068	0.08375342606
7069	0.08375159842
7070	0.08375086841
7071	0.08374913968
7072	0.08374862083
7073	0.08374780265
7074	0.08374721483
7075	0.08374678439
7076	0.08374450554
7077	0.08374322493
7078	0.08374185136
7079	0.08374143136
7080	0.0837401041
7081	0.0837383046
7082	0.08373724609
7083	0.08373616685
7084	0.08373527662
7085	0.08373437256
7086	0.08373274608
7087	0.08373154024
7088	0.08373037697
7089	0.08372941304
7090	0.08372837187
7091	0.08372738589
7092	0.08372481519
7093	0.08372359652
7094	0.08372251391
7095	0.08372190025
7096	0.08371971384
7097	0.08371851261
7098	0.08371748068
7099	0.08371532716
7100	0.08371336456
7101	0.08371123032
7102	0.08370942485
7103	0.08370838144
7104	0.08370778671
7105	0.08370673902
7106	0.0837049112
7107	0.08370318933
7108	0.08370164605
7109	0.08369972724
7110	0.0836979216
7111	0.0836969628
7112	0.08369632677
7113	0.0836957574
7114	0.08369459552
7115	0.08369356667
7116	0.08369161156
7117	0.0836910187
7118	0.08368959546
7119	0.08368808205
7120	0.08368643881
7121	0.08368487519
7122	0.08368409905
7123	0.08368289231
7124	0.08368141413
7125	0.08368042327
7126	0.0836794955
7127	0.08367753745
7128	0.08367593842
7129	0.08367529639
7130	0.0836739765
7131	0.08367216082
7132	0.08366964661
7133	0.08366801751
7134	0.0836673475
7135	0.08366655814
7136	0.08366557003
7137	0.08366457409
7138	0.08366365076
7139	0.08366240257
7140	0.08366084241
7141	0.08365877068
7142	0.08365824817
7143	0.08365710613
7144	0.083655705
7145	0.08365490084
7146	0.08365417516
7147	0.08365334663
7148	0.08365170357
7149	0.0836508383
7150	0.08364892348
7151	0.08364776869
7152	0.08364728391
7153	0.08364487741
7154	0.08364373531
7155	0.08364248037
7156	0.08364162554
7157	0.08363986469
7158	0.0836395238
7159	0.08363834222
7160	0.08363667213
7161	0.08363464437
7162	0.08363393796
7163	0.08363297908
7164	0.08363238874
7165	0.08363112253
7166	0.08363014697
7167	0.08362852671
7168	0.0836272429
7169	0.08362571814
7170	0.08362454388
7171	0.08362276024
7172	0.08362140834
7173	0.08362076067
7174	0.08361882377
7175	0.08361792442
7176	0.08361736634
7177	0.08361559773
7178	0.0836142498
7179	0.08361311542
7180	0.08361224615
7181	0.08361097083
7182	0.08360984099
7183	0.08360773452
7184	0.08360662056
7185	0.08360502572
7186	0.08360372127
7187	0.08360275615
7188	0.08360026043
7189	0.08359963145
7190	0.08359759073
7191	0.08359606516
7192	0.08359454158
7193	0.08359355928
7194	0.08359245525
7195	0.08359138746
7196	0.08359009021
7197	0.08358848313
7198	0.08358681294
7199	0.08358575505
7200	0.08358461048
7201	0.08358260553
7202	0.08358103133
7203	0.08358015189
7204	0.08357900467
7205	0.08357776037
7206	0.08357621779
7207	0.08357538322
7208	0.08357410288
7209	0.08357274689
7210	0.08357179035
7211	0.08357100885
7212	0.08357031653
7213	0.08356871989
7214	0.08356728058
7215	0.08356669407
7216	0.0835657131
7217	0.08356500594
7218	0.08356382485
7219	0.08356223756
7220	0.08356065409
7221	0.083559619
7222	0.08355894466
7223	0.08355763492
7224	0.08355632385
7225	0.08355534608
7226	0.0835542358
7227	0.08355339764
7228	0.08355225221
7229	0.08355138132
7230	0.08354879193
7231	0.08354818071
7232	0.08354711746
7233	0.08354625327
7234	0.08354501675
7235	0.08354337205
7236	0.08354256038
7237	0.0835409134
7238	0.0835392327
7239	0.08353785066
7240	0.08353604124
7241	0.0835350358
7242	0.08353345597
7243	0.08353192606
7244	0.08353121337
7245	0.08352969278
7246	0.08352844505
7247	0.08352752029
7248	0.0835265197
7249	0.08352550232
7250	0.0835235208
7251	0.0835227887
7252	0.08352155318
7253	0.08352001568
7254	0.08351860403
7255	0.0835171122
7256	0.08351612829
7257	0.08351527695
7258	0.08351472773
7259	0.08351299998
7260	0.08351131459
7261	0.08350994245
7262	0.08350813625
7263	0.08350686425
7264	0.08350598187
7265	0.08350492044
7266	0.08350415062
7267	0.08350303909
7268	0.08350157101
7269	0.08350004314
7270	0.08349876845
7271	0.08349711986
7272	0.08349485155
7273	0.08349392424
7274	0.08349349042
7275	0.08349220592
7276	0.08349014104
7277	0.08348853552
7278	0.0834870739
7279	0.08348648725
7280	0.08348544388
7281	0.08348351322
7282	0.08348219389
7283	0.08348182159
7284	0.08348063518
7285	0.08347893066
7286	0.08347801767
7287	0.08347665613
7288	0.08347592443
7289	0.08347475296
7290	0.08347424013
7291	0.08347353547
7292	0.08347162686
7293	0.0834707639
7294	0.08347012709
7295	0.08346894038
7296	0.08346750566
7297	0.08346650082
7298	0.08346508086
7299	0.08346305992
7300	0.08346178864
7301	0.08346081732
7302	0.08345906844
7303	0.08345864993
7304	0.08345733599
7305	0.08345661558
7306	0.08345590112
7307	0.08345543707
7308	0.083455003
7309	0.08345264307
7310	0.08345162734
7311	0.08345033286
7312	0.08344833555
7313	0.08344655253
7314	0.08344484503
7315	0.08344312982
7316	0.08344230374
7317	0.08344046114
7318	0.0834392241
7319	0.08343853682
7320	0.08343702528
7321	0.083435768
7322	0.08343496531
7323	0.08343421281
7324	0.08343285664
7325	0.08343169306
7326	0.083430103
7327	0.08342857372
7328	0.08342778402
7329	0.08342719703
7330	0.08342640549
7331	0.08342518066
7332	0.08342460578
7333	0.08342343921
7334	0.08342260614
7335	0.08342176985
7336	0.08342068454
7337	0.08341979423
7338	0.08341869418
7339	0.08341771784
7340	0.08341577984
7341	0.08341479822
7342	0.08341417586
7343	0.08341271443
7344	0.08341163102
7345	0.08341061302
7346	0.08340970575
7347	0.08340855395
7348	0.08340725749
7349	0.08340617685
7350	0.08340463519
7351	0.08340315254
7352	0.0834024789
7353	0.08340109083
7354	0.08339989493
7355	0.08339878761
7356	0.08339832902
7357	0.08339745879
7358	0.08339639176
7359	0.08339530132
7360	0.08339470528
7361	0.08339384967
7362	0.08339338792
7363	0.08339219859
7364	0.0833912602
7365	0.08338967919
7366	0.08338842719
7367	0.08338664044
7368	0.083385813
7369	0.08338460529
7370	0.08338365038
7371	0.08338272646
7372	0.08338184051
7373	0.08338068925
7374	0.08337883409
7375	0.08337791899
7376	0.08337681835
7377	0.08337624285
7378	0.08337394233
7379	0.08337261655
7380	0.08337105628
7381	0.08337002399
7382	0.08336839657
7383	0.08336650328
7384	0.08336600934
7385	0.08336501012
7386	0.08336408525
7387	0.08336312593
7388	0.08336241746
7389	0.08336115016
7390	0.08335915882
7391	0.08335841481
7392	0.08335759518
7393	0.08335684012
7394	0.08335562464
7395	0.08335471931
7396	0.0833540777
7397	0.08335276072
7398	0.08335228082
7399	0.08335055323
7400	0.08334978903
7401	0.08334899185
7402	0.08334831921
7403	0.08334770057
7404	0.08334711843
7405	0.08334576861
7406	0.08334492329
7407	0.08334365859
7408	0.08334189746
7409	0.08334029692
7410	0.08333834052
7411	0.08333775992
7412	0.08333712614
7413	0.08333640008
7414	0.0833356222
7415	0.08333487068
7416	0.08333323963
7417	0.08333164427
7418	0.08333085065
7419	0.08332979659
7420	0.08332899687
7421	0.08332821059
7422	0.08332710641
7423	0.08332619508
7424	0.08332547501
7425	0.0833247497
7426	0.08332432643
7427	0.08332306778
7428	0.08332181081
7429	0.08332083479
7430	0.08331997075
7431	0.08331876962
7432	0.08331726935
7433	0.08331622683
7434	0.0833151703
7435	0.08331453176
7436	0.08331318331
7437	0.08331124661
7438	0.0833107268
7439	0.0833100834
7440	0.08330956012
7441	0.08330782463
7442	0.08330708039
7443	0.08330646031
7444	0.08330563383
7445	0.0833042397
7446	0.08330352836
7447	0.08330287536
7448	0.08330244715
7449	0.08330133421
7450	0.08330057754
7451	0.08329987476
7452	0.08329822133
7453	0.08329702723
7454	0.08329634333
7455	0.08329541398
7456	0.08329451514
7457	0.08329399674
7458	0.08329253757
7459	0.08329112152
7460	0.08329071378
7461	0.08329015568
7462	0.08328966397
7463	0.08328866788
7464	0.08328796934
7465	0.0832868622
7466	0.08328603016
7467	0.0832853993
7468	0.08328470224
7469	0.08328334709
7470	0.08328205958
7471	0.08328015309
7472	0.08327878816
7473	0.0832779651
7474	0.08327639
7475	0.08327554789
7476	0.08327410053
7477	0.0832733852
7478	0.08327268591
7479	0.08327172865
7480	0.08327119707
7481	0.08326985967
7482	0.0832687116
7483	0.08326673297
7484	0.08326612024
7485	0.0832649374
7486	0.08326350538
7487	0.08326294025
7488	0.08326194
7489	0.0832608226
7490	0.08325899137
7491	0.08325738673
7492	0.08325627118
7493	0.08325543644
7494	0.08325426877
7495	0.08325293993
7496	0.08325184316
7497	0.0832505908
7498	0.08324945996
7499	0.08324915276
7500	0.0832479648
7501	0.08324651602
7502	0.08324559461
7503	0.08324484358
7504	0.08324336323
7505	0.0832418368
7506	0.08324047066
7507	0.08323910144
7508	0.08323765143
7509	0.08323591493
7510	0.08323440417
7511	0.08323228017
7512	0.08323070274
7513	0.08322961462
7514	0.08322829339
7515	0.08322661627
7516	0.08322600113
7517	0.08322533854
7518	0.08322353761
7519	0.08322173773
7520	0.08322111514
7521	0.08322020694
7522	0.08321921948
7523	0.08321847503
7524	0.08321690464
7525	0.08321599203
7526	0.08321521036
7527	0.08321404056
7528	0.08321250061
7529	0.08321130823
7530	0.08321030768
7531	0.0832095598
7532	0.08320859857
7533	0.08320786766
7534	0.08320733723
7535	0.08320619248
7536	0.083205257
7537	0.08320459285
7538	0.0832027372
7539	0.08320225602
7540	0.08320115251
7541	0.08320092656
7542	0.08319998095
7543	0.08319891126
7544	0.08319785983
7545	0.08319717301
7546	0.08319656962
7547	0.08319539621
7548	0.08319481152
7549	0.0831936392
7550	0.08319277287
7551	0.08319221005
7552	0.0831916128
7553	0.08319066702
7554	0.08319016348
7555	0.08318924504
7556	0.08318826288
7557	0.08318723757
7558	0.08318613588
7559	0.08318548725
7560	0.08318483982
7561	0.08318386832
7562	0.08318258291
7563	0.08318169286
7564	0.0831805923
7565	0.08317881178
7566	0.08317788053
7567	0.08317727316
7568	0.08317649081
7569	0.08317486948
7570	0.08317368027
7571	0.08317286436
7572	0.08317173833
7573	0.08317061961
7574	0.08316911499
7575	0.08316800196
7576	0.08316668385
7577	0.08316575947
7578	0.08316435083
7579	0.08316395718
7580	0.08316314556
7581	0.08316246436
7582	0.08316117061
7583	0.08316038079
7584	0.0831597977
7585	0.0831590158
7586	0.08315857901
7587	0.08315750133
7588	0.08315696151
7589	0.08315583308
7590	0.08315504254
7591	0.08315450153
7592	0.08315398457
7593	0.08315355124
7594	0.08315310199
7595	0.08315180632
7596	0.08315040539
7597	0.08314846433
7598	0.08314746738
7599	0.08314583965
7600	0.0831444102
7601	0.08314388279
7602	0.08314298902
7603	0.08314192947
7604	0.08314026507
7605	0.0831385828
7606	0.08313817815
7607	0.08313750995
7608	0.08313652118
7609	0.08313517966
7610	0.0831344361
7611	0.08313391007
7612	0.08313296132
7613	0.08313165869
7614	0.08313120608
7615	0.08312973388
7616	0.08312927272
7617	0.0831277485
7618	0.08312602058
7619	0.08312465425
7620	0.08312370014
