iter	Passed	Remaining
6097	26823	39156
6098	26828	39153
6099	26832	39149
6100	26836	39144
6101	26841	39139
6102	26845	39135
6103	26849	39131
6104	26853	39125
6105	26858	39122
6106	26862	39117
6107	26866	39112
6108	26870	39107
6109	26875	39103
6110	26880	39099
6111	26883	39094
6112	26887	39088
6113	26892	39085
6114	26897	39081
6115	26901	39076
6116	26905	39071
6117	26911	39069
6118	26915	39064
6119	26919	39059
6120	26924	39056
6121	26929	39052
6122	26933	39047
6123	26937	39042
6124	26943	39039
6125	26946	39034
6126	26951	39029
6127	26954	39024
6128	26960	39021
6129	26964	39016
6130	26967	39011
6131	26971	39006
6132	26976	39002
6133	26980	38997
6134	26984	38992
6135	26989	38988
6136	26994	38985
6137	26999	38981
6138	27003	38976
6139	27008	38973
6140	27012	38968
6141	27016	38963
6142	27020	38958
6143	27025	38954
6144	27029	38949
6145	27033	38944
6146	27037	38939
6147	27041	38934
6148	27046	38930
6149	27049	38925
6150	27053	38919
6151	27058	38916
6152	27062	38911
6153	27066	38906
6154	27069	38900
6155	27075	38898
6156	27079	38892
6157	27083	38887
6158	27087	38882
6159	27093	38881
6160	27097	38875
6161	27101	38870
6162	27106	38867
6163	27110	38862
6164	27114	38857
6165	27118	38851
6166	27123	38848
6167	27127	38844
6168	27131	38838
6169	27134	38833
6170	27142	38832
6171	27145	38827
6172	27149	38821
6173	27153	38817
6174	27159	38815
6175	27163	38809
6176	27166	38804
6177	27173	38803
6178	27177	38798
6179	27181	38793
6180	27185	38787
6181	27190	38784
6182	27194	38779
6183	27198	38774
6184	27203	38770
6185	27208	38767
6186	27212	38762
6187	27215	38756
6188	27222	38754
6189	27226	38750
6190	27230	38745
6191	27234	38740
6192	27241	38739
6193	27245	38734
6194	27248	38729
6195	27254	38725
6196	27258	38721
6197	27262	38716
6198	27266	38711
6199	27270	38707
6200	27275	38702
6201	27279	38697
6202	27283	38692
6203	27290	38691
6204	27294	38687
6205	27298	38681
6206	27303	38678
6207	27309	38676
6208	27313	38671
6209	27317	38666
6210	27322	38662
6211	27325	38657
6212	27329	38652
6213	27334	38648
6214	27339	38645
6215	27343	38640
6216	27347	38634
6217	27352	38631
6218	27357	38627
6219	27361	38622
6220	27364	38616
6221	27371	38615
6222	27375	38611
6223	27379	38605
6224	27384	38601
6225	27388	38597
6226	27392	38592
6227	27396	38587
6228	27401	38584
6229	27406	38579
6230	27410	38574
6231	27413	38569
6232	27419	38566
6233	27423	38562
6234	27427	38556
6235	27430	38551
6236	27436	38548
6237	27440	38543
6238	27444	38538
6239	27448	38533
6240	27452	38528
6241	27456	38523
6242	27460	38518
6243	27464	38513
6244	27470	38511
6245	27474	38506
6246	27478	38501
6247	27482	38496
6248	27486	38491
6249	27490	38487
6250	27494	38482
6251	27499	38478
6252	27504	38474
6253	27508	38469
6254	27512	38464
6255	27517	38461
6256	27522	38457
6257	27525	38451
6258	27529	38446
6259	27535	38444
6260	27539	38439
6261	27543	38434
6262	27547	38428
6263	27552	38426
6264	27556	38421
6265	27560	38416
6266	27565	38411
6267	27569	38407
6268	27573	38403
6269	27577	38397
6270	27583	38394
6271	27588	38390
6272	27591	38385
6273	27595	38380
6274	27601	38378
6275	27605	38373
6276	27609	38368
6277	27613	38362
6278	27620	38362
6279	27624	38357
6280	27628	38352
6281	27633	38349
6282	27638	38345
6283	27642	38340
6284	27647	38337
6285	27654	38335
6286	27657	38330
6287	27661	38324
6288	27667	38323
6289	27671	38318
6290	27675	38313
6291	27680	38309
6292	27684	38304
6293	27688	38299
6294	27692	38294
6295	27698	38292
6296	27703	38288
6297	27706	38282
6298	27710	38277
6299	27718	38277
6300	27721	38272
6301	27725	38266
6302	27730	38263
6303	27736	38260
6304	27739	38254
6305	27743	38249
6306	27747	38244
6307	27751	38240
6308	27755	38234
6309	27759	38229
6310	27765	38227
6311	27769	38222
6312	27773	38217
6313	27777	38212
6314	27782	38209
6315	27786	38204
6316	27790	38198
6317	27793	38193
6318	27798	38189
6319	27802	38184
6320	27806	38179
6321	27810	38174
6322	27816	38172
6323	27820	38167
6324	27824	38161
6325	27828	38156
6326	27835	38157
6327	27839	38151
6328	27843	38146
6329	27848	38143
6330	27853	38139
6331	27856	38133
6332	27861	38130
6333	27866	38126
6334	27870	38121
6335	27874	38116
6336	27880	38113
6337	27884	38109
6338	27888	38104
6339	27892	38099
6340	27897	38095
6341	27901	38091
6342	27905	38086
6343	27910	38082
6344	27915	38078
6345	27919	38073
6346	27923	38068
6347	27928	38065
6348	27933	38061
6349	27937	38056
6350	27941	38051
6351	27946	38048
6352	27950	38043
6353	27954	38038
6354	27958	38033
6355	27963	38029
6356	27967	38025
6357	27971	38020
6358	27976	38016
6359	27981	38012
6360	27985	38007
6361	27989	38002
6362	27994	37999
6363	28000	37996
6364	28004	37991
6365	28007	37985
6366	28011	37981
6367	28016	37976
6368	28020	37971
6369	28024	37966
6370	28028	37962
6371	28033	37958
6372	28037	37953
6373	28043	37951
6374	28048	37947
6375	28052	37942
6376	28056	37937
6377	28060	37932
6378	28064	37927
6379	28067	37922
6380	28071	37917
6381	28075	37912
6382	28079	37906
6383	28083	37901
6384	28087	37896
6385	28090	37891
6386	28094	37886
6387	28098	37881
6388	28102	37876
6389	28106	37871
6390	28110	37865
6391	28114	37860
6392	28117	37855
6393	28121	37850
6394	28125	37845
6395	28129	37840
6396	28133	37835
6397	28137	37830
6398	28141	37825
6399	28145	37820
6400	28149	37815
6401	28153	37810
6402	28157	37805
6403	28161	37800
6404	28165	37795
6405	28168	37790
6406	28172	37785
6407	28176	37779
6408	28180	37774
6409	28184	37769
6410	28187	37764
6411	28191	37759
6412	28195	37753
6413	28199	37748
6414	28203	37743
6415	28207	37738
6416	28211	37733
6417	28215	37728
6418	28219	37723
6419	28224	37719
6420	28227	37714
6421	28231	37709
6422	28235	37704
6423	28239	37699
6424	28243	37694
6425	28246	37688
6426	28250	37683
6427	28254	37678
6428	28258	37673
6429	28261	37668
6430	28265	37662
6431	28269	37657
6432	28273	37652
6433	28277	37647
6434	28281	37642
6435	28284	37636
6436	28288	37631
6437	28292	37626
6438	28296	37621
6439	28299	37616
6440	28303	37610
6441	28308	37606
6442	28312	37601
6443	28315	37596
6444	28319	37591
6445	28323	37585
6446	28326	37580
6447	28330	37574
6448	28334	37569
6449	28338	37564
6450	28341	37559
6451	28345	37554
6452	28349	37548
6453	28353	37543
6454	28359	37541
6455	28363	37537
6456	28367	37532
6457	28372	37528
6458	28377	37525
6459	28382	37520
6460	28387	37517
6461	28391	37512
6462	28395	37508
6463	28400	37503
6464	28405	37500
6465	28410	37497
6466	28414	37491
6467	28418	37486
6468	28424	37484
6469	28428	37479
6470	28432	37474
6471	28437	37471
6472	28443	37469
6473	28447	37464
6474	28451	37459
6475	28456	37455
6476	28462	37453
6477	28466	37448
6478	28471	37444
6479	28475	37440
6480	28480	37435
6481	28485	37432
6482	28489	37427
6483	28494	37423
6484	28498	37418
6485	28503	37415
6486	28507	37411
6487	28512	37406
6488	28516	37402
6489	28521	37398
6490	28526	37395
6491	28530	37390
6492	28535	37386
6493	28539	37382
6494	28543	37377
6495	28547	37372
6496	28552	37368
6497	28556	37364
6498	28561	37359
6499	28564	37354
6500	28569	37350
6501	28574	37346
6502	28578	37341
6503	28582	37336
6504	28587	37333
6505	28592	37329
6506	28596	37324
6507	28602	37321
6508	28606	37317
6509	28611	37313
6510	28615	37308
6511	28620	37305
6512	28624	37300
6513	28628	37295
6514	28632	37290
6515	28639	37289
6516	28643	37284
6517	28646	37278
6518	28652	37275
6519	28656	37271
6520	28660	37266
6521	28664	37261
6522	28669	37258
6523	28673	37253
6524	28677	37248
6525	28682	37243
6526	28688	37241
6527	28692	37236
6528	28695	37231
6529	28701	37227
6530	28705	37223
6531	28709	37219
6532	28713	37213
6533	28720	37212
6534	28724	37207
6535	28728	37202
6536	28733	37199
6537	28737	37194
6538	28741	37189
6539	28745	37184
6540	28750	37181
6541	28754	37176
6542	28758	37171
6543	28762	37166
6544	28768	37163
6545	28773	37160
6546	28779	37157
6547	28786	37156
6548	28790	37151
6549	28794	37146
6550	28799	37143
6551	28803	37139
6552	28807	37133
6553	28811	37128
6554	28819	37128
6555	28823	37124
6556	28827	37119
6557	28834	37118
6558	28838	37113
6559	28842	37108
6560	28847	37104
6561	28852	37100
6562	28855	37095
6563	28859	37090
6564	28865	37087
6565	28869	37083
6566	28873	37078
6567	28877	37072
6568	28882	37069
6569	28886	37064
6570	28890	37059
6571	28894	37054
6572	28901	37053
6573	28905	37048
6574	28908	37043
6575	28914	37039
6576	28919	37035
6577	28922	37030
6578	28926	37025
6579	28931	37022
6580	28935	37017
6581	28939	37012
6582	28943	37006
6583	28949	37004
6584	28953	37000
6585	28957	36995
6586	28961	36989
6587	28967	36987
6588	28971	36982
6589	28975	36977
6590	28979	36972
6591	28984	36969
6592	28988	36964
6593	28992	36959
6594	28999	36958
6595	29003	36953
6596	29007	36948
6597	29011	36943
6598	29016	36939
6599	29020	36934
6600	29024	36929
6601	29029	36926
6602	29034	36922
6603	29038	36917
6604	29042	36912
6605	29047	36909
6606	29051	36904
6607	29055	36899
6608	29059	36894
6609	29064	36891
6610	29068	36886
6611	29072	36881
6612	29076	36877
6613	29081	36872
6614	29084	36867
6615	29088	36862
6616	29093	36857
6617	29099	36855
6618	29103	36850
6619	29107	36845
6620	29112	36842
6621	29116	36837
6622	29120	36832
6623	29124	36827
6624	29131	36826
6625	29135	36821
6626	29139	36817
6627	29144	36813
6628	29148	36808
6629	29152	36803
6630	29156	36798
6631	29161	36795
6632	29166	36790
6633	29170	36786
6634	29174	36780
6635	29180	36778
6636	29184	36773
6637	29187	36768
6638	29192	36763
6639	29196	36759
6640	29200	36754
6641	29204	36749
6642	29208	36745
6643	29213	36741
6644	29217	36736
6645	29221	36731
6646	29228	36729
6647	29232	36724
6648	29236	36719
6649	29239	36714
6650	29245	36712
6651	29250	36707
6652	29254	36702
6653	29258	36698
6654	29263	36695
6655	29267	36690
6656	29271	36685
6657	29277	36682
6658	29281	36678
6659	29285	36673
6660	29290	36668
6661	29295	36665
6662	29299	36660
6663	29303	36655
6664	29310	36654
6665	29314	36650
6666	29318	36645
6667	29322	36640
6668	29327	36636
6669	29331	36631
6670	29335	36626
6671	29339	36621
6672	29345	36618
6673	29349	36613
6674	29352	36608
6675	29358	36605
6676	29363	36601
6677	29367	36596
6678	29370	36591
6679	29377	36589
6680	29381	36584
6681	29385	36579
6682	29388	36574
6683	29395	36572
6684	29402	36571
6685	29408	36569
6686	29416	36569
6687	29421	36566
6688	29430	36567
6689	29436	36564
6690	29442	36562
6691	29450	36562
6692	29456	36559
6693	29462	36557
6694	29469	36555
6695	29474	36553
6696	29483	36553
6697	29488	36550
6698	29495	36548
6699	29499	36544
6700	29503	36539
6701	29506	36533
6702	29512	36530
6703	29515	36524
6704	29518	36518
6705	29522	36512
6706	29526	36508
6707	29530	36503
6708	29533	36497
6709	29536	36491
6710	29539	36485
6711	29545	36482
6712	29548	36477
6713	29551	36471
6714	29555	36465
6715	29561	36462
6716	29564	36457
6717	29568	36451
6718	29571	36446
6719	29578	36444
6720	29581	36438
6721	29584	36433
6722	29588	36427
6723	29592	36422
6724	29596	36418
6725	29600	36413
6726	29603	36407
6727	29609	36404
6728	29613	36399
6729	29616	36394
6730	29620	36388
6731	29625	36384
6732	29629	36379
6733	29633	36374
6734	29636	36369
6735	29641	36365
6736	29645	36360
6737	29649	36356
6738	29653	36350
6739	29660	36349
6740	29664	36344
6741	29668	36339
6742	29671	36333
6743	29677	36330
6744	29681	36325
6745	29684	36320
6746	29688	36315
6747	29693	36311
6748	29697	36306
6749	29700	36301
6750	29704	36295
6751	29709	36292
6752	29713	36287
6753	29717	36282
6754	29721	36277
6755	29727	36274
6756	29731	36269
6757	29734	36264
6758	29738	36259
6759	29744	36256
6760	29748	36251
6761	29751	36246
6762	29757	36242
6763	29761	36238
6764	29765	36233
6765	29769	36228
6766	29774	36225
6767	29778	36220
6768	29782	36215
6769	29786	36209
6770	29791	36206
6771	29795	36201
6772	29799	36196
6773	29803	36191
6774	29808	36188
6775	29812	36183
6776	29816	36178
6777	29821	36175
6778	29826	36171
6779	29830	36166
6780	29834	36161
6781	29840	36158
6782	29844	36153
6783	29848	36148
6784	29851	36143
6785	29858	36141
6786	29862	36136
6787	29866	36131
6788	29873	36130
6789	29877	36125
6790	29881	36120
6791	29885	36115
6792	29890	36112
6793	29894	36107
6794	29898	36102
6795	29904	36099
6796	29909	36095
6797	29913	36091
6798	29917	36086
6799	29923	36084
6800	29927	36079
6801	29931	36074
6802	29935	36069
6803	29941	36067
6804	29945	36062
6805	29949	36057
6806	29956	36055
6807	29960	36050
6808	29964	36045
6809	29968	36041
6810	29973	36038
6811	29977	36033
6812	29981	36028
6813	29985	36023
6814	29989	36018
6815	29993	36013
6816	29997	36008
6817	30001	36003
6818	30005	35998
6819	30009	35993
6820	30013	35988
6821	30017	35983
6822	30021	35978
6823	30025	35973
6824	30029	35968
6825	30032	35963
6826	30036	35958
6827	30040	35953
6828	30044	35948
6829	30048	35943
6830	30052	35938
6831	30056	35933
6832	30060	35929
6833	30064	35924
6834	30068	35919
6835	30072	35914
6836	30075	35909
6837	30079	35904
6838	30083	35898
6839	30087	35893
6840	30091	35888
6841	30095	35883
6842	30099	35878
6843	30103	35873
6844	30106	35868
6845	30110	35863
6846	30114	35858
6847	30118	35853
6848	30122	35848
6849	30126	35843
6850	30130	35838
6851	30134	35834
6852	30138	35829
6853	30142	35823
6854	30145	35818
6855	30149	35813
6856	30153	35808
6857	30157	35804
6858	30161	35799
6859	30165	35794
6860	30169	35789
6861	30173	35784
6862	30177	35778
6863	30180	35773
6864	30185	35769
6865	30188	35764
6866	30192	35759
6867	30196	35754
6868	30200	35749
6869	30204	35744
6870	30208	35739
6871	30212	35734
6872	30215	35728
6873	30219	35723
6874	30223	35718
6875	30227	35713
6876	30231	35708
6877	30236	35704
6878	30240	35700
6879	30244	35695
6880	30248	35690
6881	30251	35685
6882	30255	35680
6883	30259	35674
6884	30263	35670
6885	30267	35664
6886	30271	35659
6887	30274	35654
6888	30278	35649
6889	30284	35647
6890	30290	35644
6891	30294	35639
6892	30300	35636
6893	30304	35632
6894	30308	35627
6895	30312	35621
6896	30317	35619
6897	30321	35614
6898	30325	35609
6899	30329	35604
6900	30335	35601
6901	30339	35596
6902	30343	35591
6903	30348	35588
6904	30354	35585
6905	30358	35580
6906	30361	35575
6907	30368	35573
6908	30372	35568
6909	30376	35564
6910	30381	35560
6911	30387	35557
6912	30391	35552
6913	30395	35547
6914	30400	35544
6915	30404	35539
6916	30408	35534
6917	30412	35529
6918	30417	35525
6919	30421	35521
6920	30425	35516
6921	30430	35512
6922	30435	35509
6923	30439	35504
6924	30443	35499
6925	30449	35497
6926	30454	35492
6927	30458	35487
6928	30463	35484
6929	30469	35481
6930	30473	35476
6931	30476	35471
6932	30483	35469
6933	30487	35465
6934	30491	35460
6935	30497	35456
6936	30501	35452
6937	30505	35447
6938	30509	35442
6939	30515	35440
6940	30519	35435
6941	30528	35436
6942	30534	35433
6943	30538	35428
6944	30542	35423
6945	30547	35420
6946	30551	35415
6947	30555	35410
6948	30559	35406
6949	30565	35402
6950	30569	35398
6951	30573	35393
6952	30578	35389
6953	30583	35386
6954	30587	35381
6955	30591	35376
6956	30596	35372
6957	30600	35367
6958	30604	35363
6959	30608	35358
6960	30614	35354
6961	30621	35354
6962	30626	35350
6963	30632	35347
6964	30636	35342
6965	30639	35337
6966	30645	35333
6967	30649	35329
6968	30653	35324
6969	30657	35319
6970	30661	35315
6971	30666	35310
6972	30670	35305
6973	30673	35300
6974	30679	35297
6975	30683	35292
6976	30686	35287
6977	30690	35282
6978	30695	35277
6979	30699	35273
6980	30703	35268
6981	30707	35264
6982	30714	35262
6983	30718	35257
6984	30722	35252
6985	30730	35252
6986	30739	35253
6987	30745	35250
6988	30749	35245
6989	30753	35240
6990	30756	35235
6991	30762	35232
6992	30766	35227
6993	30769	35222
6994	30774	35217
6995	30779	35213
6996	30782	35208
6997	30786	35203
6998	30790	35198
6999	30796	35196
7000	30800	35191
7001	30804	35186
7002	30810	35183
7003	30814	35178
7004	30818	35173
7005	30821	35168
7006	30826	35163
7007	30830	35159
7008	30834	35154
7009	30838	35149
7010	30843	35146
7011	30848	35141
7012	30851	35136
7013	30855	35131
7014	30863	35131
7015	30873	35133
7016	30879	35130
7017	30883	35125
7018	30887	35120
7019	30893	35117
7020	30897	35113
7021	30901	35108
7022	30906	35104
7023	30911	35101
7024	30915	35096
7025	30919	35091
7026	30925	35088
7027	30929	35083
7028	30933	35078
7029	30937	35073
7030	30942	35070
7031	30947	35066
7032	30951	35061
7033	30955	35056
7034	30960	35053
7035	30964	35048
7036	30968	35043
7037	30972	35038
7038	30977	35035
7039	30981	35030
7040	30986	35025
7041	30990	35021
7042	30995	35018
7043	30999	35013
7044	31003	35008
7045	31008	35004
7046	31013	35000
7047	31017	34995
7048	31023	34992
7049	31027	34988
7050	31031	34983
7051	31035	34978
7052	31042	34976
7053	31046	34972
7054	31050	34967
7055	31054	34962
7056	31058	34958
7057	31062	34953
7058	31066	34948
7059	31070	34943
7060	31076	34940
7061	31080	34935
7062	31083	34930
7063	31090	34928
7064	31094	34923
7065	31098	34918
7066	31101	34913
7067	31107	34910
7068	31112	34906
7069	31115	34900
7070	31121	34897
7071	31126	34893
7072	31129	34888
7073	31133	34883
7074	31137	34878
7075	31142	34874
7076	31146	34869
7077	31150	34864
7078	31155	34861
7079	31159	34856
7080	31163	34851
7081	31167	34846
7082	31172	34843
7083	31176	34838
7084	31180	34833
7085	31185	34829
7086	31190	34825
7087	31194	34820
7088	31198	34815
7089	31203	34812
7090	31209	34809
7091	31213	34804
7092	31217	34800
7093	31223	34796
7094	31227	34792
7095	31230	34787
7096	31236	34783
7097	31241	34780
7098	31245	34775
7099	31249	34770
7100	31255	34768
7101	31259	34763
7102	31263	34758
7103	31268	34754
7104	31273	34750
7105	31277	34745
7106	31281	34740
7107	31286	34737
7108	31290	34732
7109	31294	34727
7110	31298	34723
7111	31304	34719
7112	31308	34715
7113	31312	34710
7114	31316	34705
7115	31322	34702
7116	31326	34698
7117	31330	34693
7118	31335	34689
7119	31340	34685
7120	31344	34680
7121	31347	34675
7122	31354	34673
7123	31358	34668
7124	31362	34663
7125	31366	34659
7126	31370	34654
7127	31374	34649
7128	31378	34644
7129	31383	34640
7130	31387	34635
7131	31391	34631
7132	31395	34626
7133	31401	34623
7134	31406	34619
7135	31410	34614
7136	31414	34609
7137	31419	34606
7138	31424	34602
7139	31428	34597
7140	31433	34594
7141	31438	34590
7142	31442	34585
7143	31446	34580
7144	31451	34576
7145	31461	34578
7146	31465	34574
7147	31470	34570
7148	31475	34565
7149	31478	34560
7150	31485	34558
7151	31489	34554
7152	31493	34548
7153	31498	34545
7154	31503	34541
7155	31507	34536
7156	31511	34531
7157	31519	34531
7158	31524	34527
7159	31527	34522
7160	31534	34519
7161	31538	34515
7162	31542	34510
7163	31547	34506
7164	31552	34502
7165	31556	34497
7166	31559	34492
7167	31564	34488
7168	31569	34484
7169	31573	34479
7170	31577	34474
7171	31582	34471
7172	31587	34467
7173	31591	34462
7174	31595	34457
7175	31600	34454
7176	31605	34449
7177	31609	34445
7178	31614	34441
7179	31618	34437
7180	31623	34432
7181	31626	34427
7182	31631	34423
7183	31636	34419
7184	31640	34414
7185	31644	34410
7186	31650	34407
7187	31654	34402
7188	31658	34397
7189	31663	34393
7190	31667	34389
7191	31671	34384
7192	31675	34379
7193	31681	34376
7194	31686	34372
7195	31690	34367
7196	31694	34363
7197	31699	34359
7198	31703	34354
7199	31707	34349
7200	31712	34346
7201	31718	34343
7202	31723	34339
7203	31727	34334
7204	31732	34331
7205	31736	34326
7206	31740	34321
7207	31745	34317
7208	31750	34313
7209	31754	34308
7210	31757	34303
7211	31762	34298
7212	31767	34295
7213	31771	34290
7214	31775	34285
7215	31780	34282
7216	31784	34277
7217	31788	34272
7218	31792	34267
7219	31798	34264
7220	31802	34259
7221	31806	34254
7222	31811	34251
7223	31816	34247
7224	31820	34242
7225	31823	34237
7226	31829	34234
7227	31833	34229
7228	31837	34224
7229	31841	34219
7230	31848	34217
7231	31851	34212
7232	31855	34207
7233	31860	34203
7234	31865	34199
7235	31869	34194
7236	31873	34189
7237	31879	34187
7238	31883	34182
7239	31887	34177
7240	31891	34172
7241	31897	34170
7242	31901	34165
7243	31905	34160
7244	31911	34157
7245	31914	34152
7246	31918	34147
7247	31922	34142
7248	31928	34139
7249	31932	34134
7250	31936	34129
7251	31939	34124
7252	31945	34121
7253	31949	34116
7254	31953	34111
7255	31957	34106
7256	31961	34101
7257	31964	34096
7258	31968	34091
7259	31972	34086
7260	31976	34081
7261	31980	34076
7262	31984	34072
7263	31988	34066
7264	31992	34062
7265	31996	34057
7266	32000	34052
7267	32003	34046
7268	32007	34042
7269	32011	34037
7270	32015	34032
7271	32019	34027
7272	32023	34022
7273	32027	34017
7274	32031	34012
7275	32034	34007
7276	32038	34002
7277	32042	33997
7278	32046	33992
7279	32050	33987
7280	32054	33982
7281	32058	33978
7282	32062	33973
7283	32066	33967
7284	32070	33962
7285	32074	33958
7286	32078	33953
7287	32082	33948
7288	32085	33943
7289	32089	33938
7290	32093	33933
7291	32097	33928
7292	32101	33923
7293	32105	33918
7294	32108	33913
7295	32112	33908
7296	32116	33903
7297	32120	33898
7298	32124	33893
7299	32128	33888
7300	32132	33883
7301	32136	33878
7302	32140	33874
7303	32143	33868
7304	32147	33863
7305	32151	33858
7306	32155	33853
7307	32159	33848
7308	32162	33843
7309	32166	33839
7310	32170	33834
7311	32174	33829
7312	32178	33824
7313	32182	33819
7314	32186	33814
7315	32191	33810
7316	32195	33805
7317	32199	33801
7318	32203	33796
7319	32208	33792
7320	32212	33787
7321	32216	33782
7322	32219	33777
7323	32223	33772
7324	32227	33767
7325	32231	33762
7326	32235	33757
7327	32239	33752
7328	32242	33747
7329	32246	33742
7330	32250	33737
7331	32255	33734
7332	32260	33729
7333	32264	33724
7334	32268	33719
7335	32273	33716
7336	32277	33711
7337	32281	33706
7338	32285	33701
7339	32290	33698
7340	32294	33693
7341	32298	33688
7342	32302	33684
7343	32307	33680
7344	32311	33675
7345	32315	33670
7346	32321	33667
7347	32325	33663
7348	32329	33658
7349	32333	33653
7350	32340	33651
7351	32344	33646
7352	32347	33641
7353	32353	33637
7354	32358	33633
7355	32361	33628
7356	32365	33623
7357	32371	33620
7358	32375	33615
7359	32379	33610
7360	32382	33605
7361	32389	33603
7362	32392	33598
7363	32396	33593
7364	32400	33588
7365	32405	33584
7366	32409	33579
7367	32413	33574
7368	32416	33569
7369	32422	33566
7370	32427	33562
7371	32430	33557
7372	32436	33554
7373	32440	33549
7374	32444	33544
7375	32448	33539
7376	32454	33536
7377	32457	33531
7378	32461	33526
7379	32465	33521
7380	32471	33518
7381	32475	33513
7382	32479	33508
7383	32483	33504
7384	32489	33501
7385	32493	33496
7386	32497	33491
7387	32503	33489
7388	32507	33484
7389	32511	33479
7390	32515	33474
7391	32523	33473
7392	32527	33468
7393	32531	33463
7394	32536	33460
7395	32540	33455
7396	32544	33450
7397	32547	33445
7398	32553	33442
7399	32558	33437
7400	32561	33432
7401	32566	33428
7402	32570	33424
7403	32574	33419
7404	32578	33413
7405	32582	33409
7406	32587	33406
7407	32591	33401
7408	32595	33396
7409	32600	33392
7410	32605	33388
7411	32609	33383
7412	32613	33378
7413	32619	33376
7414	32623	33371
7415	32627	33366
7416	32631	33362
7417	32636	33357
7418	32640	33352
7419	32643	33347
7420	32648	33343
7421	32656	33343
7422	32660	33338
7423	32664	33333
7424	32669	33329
7425	32673	33324
7426	32677	33320
7427	32683	33317
7428	32687	33312
7429	32691	33307
7430	32695	33302
7431	32701	33300
7432	32706	33295
7433	32710	33290
7434	32714	33286
7435	32719	33283
7436	32723	33278
7437	32727	33273
7438	32732	33269
7439	32736	33264
7440	32740	33259
7441	32744	33254
7442	32750	33251
7443	32753	33246
7444	32757	33241
7445	32761	33236
7446	32768	33234
7447	32771	33229
7448	32775	33224
7449	32780	33220
7450	32786	33217
7451	32789	33212
7452	32793	33207
7453	32799	33204
7454	32803	33199
7455	32807	33194
7456	32811	33189
7457	32817	33186
7458	32821	33181
7459	32825	33177
7460	32829	33172
7461	32833	33167
7462	32836	33162
7463	32840	33157
7464	32844	33152
7465	32850	33149
7466	32854	33144
7467	32857	33139
7468	32861	33134
7469	32867	33131
7470	32871	33126
7471	32875	33121
7472	32881	33118
7473	32885	33114
7474	32889	33109
7475	32893	33104
7476	32898	33101
7477	32902	33096
7478	32906	33091
7479	32910	33086
7480	32915	33082
7481	32919	33078
7482	32923	33073
7483	32929	33069
7484	32933	33065
7485	32937	33060
7486	32941	33055
7487	32947	33052
7488	32951	33047
7489	32955	33043
7490	32959	33038
7491	32964	33035
7492	32968	33030
7493	32972	33025
7494	32976	33020
7495	32981	33017
7496	32985	33012
7497	32989	33007
7498	32995	33004
7499	33000	33000
7500	33004	32995
7501	33007	32990
7502	33013	32987
7503	33017	32982
7504	33021	32977
7505	33027	32974
7506	33032	32970
7507	33036	32965
7508	33040	32960
7509	33047	32959
7510	33051	32954
7511	33055	32949
7512	33060	32946
7513	33065	32942
7514	33069	32937
7515	33073	32932
7516	33079	32930
7517	33083	32925
7518	33087	32920
7519	33091	32915
7520	33096	32911
7521	33100	32906
7522	33104	32901
7523	33108	32897
7524	33114	32894
7525	33117	32889
7526	33121	32884
7527	33128	32881
7528	33132	32877
7529	33136	32872
7530	33140	32867
7531	33145	32864
7532	33149	32859
7533	33153	32854
7534	33157	32849
7535	33162	32845
7536	33166	32840
7537	33169	32835
7538	33175	32831
7539	33179	32827
7540	33183	32822
7541	33187	32817
7542	33193	32815
7543	33198	32811
7544	33202	32806
7545	33207	32803
7546	33212	32798
7547	33216	32794
7548	33220	32789
7549	33226	32786
7550	33230	32781
7551	33234	32776
7552	33237	32771
7553	33242	32767
7554	33246	32762
7555	33250	32757
7556	33254	32752
7557	33259	32749
7558	33263	32744
7559	33267	32739
7560	33271	32734
7561	33277	32731
7562	33281	32727
7563	33285	32722
7564	33289	32717
7565	33294	32713
7566	33298	32708
7567	33302	32703
7568	33306	32699
7569	33311	32695
7570	33315	32690
7571	33319	32685
7572	33324	32682
7573	33329	32677
7574	33333	32673
7575	33337	32668
7576	33343	32666
7577	33348	32661
7578	33352	32656
7579	33357	32653
7580	33361	32648
7581	33365	32643
7582	33369	32639
7583	33375	32635
7584	33379	32631
7585	33383	32626
7586	33387	32621
7587	33393	32618
7588	33397	32613
7589	33401	32608
7590	33406	32605
7591	33410	32600
7592	33414	32595
7593	33418	32590
7594	33424	32588
7595	33428	32583
7596	33432	32578
7597	33436	32574
7598	33442	32570
7599	33445	32565
7600	33450	32561
7601	33455	32557
7602	33460	32553
7603	33464	32548
7604	33467	32543
7605	33474	32541
7606	33478	32536
7607	33481	32531
7608	33485	32526
7609	33491	32523
7610	33495	32518
7611	33499	32513
7612	33504	32509
7613	33509	32505
7614	33512	32500
7615	33516	32495
7616	33522	32492
7617	33527	32488
7618	33531	32483
7619	33535	32479
7620	33540	32475
7621	33544	32470
7622	33548	32465
7623	33552	32460
7624	33557	32457
7625	33561	32452
7626	33565	32447
7627	33569	32442
7628	33574	32439
7629	33578	32434
7630	33582	32429
7631	33587	32425
7632	33592	32421
7633	33596	32416
7634	33600	32411
7635	33605	32407
7636	33608	32403
7637	33612	32398
7638	33616	32393
7639	33621	32389
7640	33625	32384
7641	33629	32379
7642	33633	32374
7643	33639	32372
7644	33644	32367
7645	33647	32362
7646	33652	32358
7647	33658	32355
7648	33662	32351
7649	33666	32346
7650	33672	32343
